Env.x,ID,Year.x,Loc.x,Pedigree.x,Year.y,Ismean.x,NUID,EID,P1,P2
2015_MOH2,2015_MOH2_B73/PHG35,2015,MOH2,B73/PHG35,2015,127.9751436,7580,28,B73,PHG35
2015_NEH1,2015_NEH1_B73/PHG35,2015,NEH1,B73/PHG35,2015,118.2506508,8298,30,B73,PHG35
2015_NEH2,2015_NEH2_B73/PHG35,2015,NEH2,B73/PHG35,2015,95.36567272,8646,31,B73,PHG35
2015_NEH3,2015_NEH3_B73/PHG35,2015,NEH3,B73/PHG35,2015,107.4627097,9010,32,B73,PHG35
2015_NEH4,2015_NEH4_B73/PHG35,2015,NEH4,B73/PHG35,2015,141.8104657,9357,33,B73,PHG35
2015_NYH2,2015_NYH2_B73/PHG35,2015,NYH2,B73/PHG35,2015,168.6189136,9732,34,B73,PHG35
2015_NYH3,2015_NYH3_B73/PHG35,2015,NYH3,B73/PHG35,2015,138.0748373,10039,35,B73,PHG35
2015_OHH1,2015_OHH1_B73/PHG35,2015,OHH1,B73/PHG35,2015,188.0141571,10323,36,B73,PHG35
2015_ONH1,2015_ONH1_B73/PHG35,2015,ONH1,B73/PHG35,2015,244.2379373,10676,37,B73,PHG35
2015_ONH2,2015_ONH2_B73/PHG35,2015,ONH2,B73/PHG35,2015,214.2130461,10973,38,B73,PHG35
2014_DEH1,2014_DEH1_B73/PHM49,2014,DEH1,B73/PHM49,2014,226.138776,5,1,B73,PHM49
2014_GAH1,2014_GAH1_B73/PHM49,2014,GAH1,B73/PHM49,2014,128.1770051,244,2,B73,PHM49
2014_ILH1,2014_ILH1_B73/PHM49,2014,ILH1,B73/PHM49,2014,205.8690522,1979,7,B73,PHM49
2014_INH1,2014_INH1_B73/PHM49,2014,INH1,B73/PHM49,2014,187.2639718,2214,8,B73,PHM49
2014_MNH1,2014_MNH1_B73/PHM49,2014,MNH1,B73/PHM49,2014,110.6416635,2450,9,B73,PHM49
2014_MOH1,2014_MOH1_B73/PHM49,2014,MOH1,B73/PHM49,2014,222.608879,2686,10,B73,PHM49
2014_MOH2,2014_MOH2_B73/PHM49,2014,MOH2,B73/PHM49,2014,168.0393441,2934,11,B73,PHM49
2014_NEH1,2014_NEH1_B73/PHM49,2014,NEH1,B73/PHM49,2014,61.96292954,3177,12,B73,PHM49
2014_NEH2,2014_NEH2_B73/PHM49,2014,NEH2,B73/PHM49,2014,111.6458422,3421,13,B73,PHM49
2014_NYH2,2014_NYH2_B73/PHM49,2014,NYH2,B73/PHM49,2014,179.8391635,3885,15,B73,PHM49
2014_TXH1,2014_TXH1_B73/PHM49,2014,TXH1,B73/PHM49,2014,196.4080299,4526,18,B73,PHM49
2014_TXH2,2014_TXH2_B73/PHM49,2014,TXH2,B73/PHM49,2014,187.4838744,4768,19,B73,PHM49
2014_WIH1,2014_WIH1_B73/PHM49,2014,WIH1,B73/PHM49,2014,226.1124423,5017,20,B73,PHM49
2015_DEH1,2015_DEH1_B73/PHM49,2015,DEH1,B73/PHM49,2015,232.0792047,5234,21,B73,PHM49
2015_ILH1,2015_ILH1_B73/PHM49,2015,ILH1,B73/PHM49,2015,198.1845863,5838,23,B73,PHM49
2015_INH1,2015_INH1_B73/PHM49,2015,INH1,B73/PHM49,2015,138.2144439,6156,24,B73,PHM49
2015_KSH1,2015_KSH1_B73/PHM49,2015,KSH1,B73/PHM49,2015,114.0072995,6513,25,B73,PHM49
2015_MNH1,2015_MNH1_B73/PHM49,2015,MNH1,B73/PHM49,2015,174.9505739,6874,26,B73,PHM49
2015_MOH1,2015_MOH1_B73/PHM49,2015,MOH1,B73/PHM49,2015,59.53386813,7201,27,B73,PHM49
2015_MOH2,2015_MOH2_B73/PHM49,2015,MOH2,B73/PHM49,2015,116.5567802,7581,28,B73,PHM49
2015_NEH1,2015_NEH1_B73/PHM49,2015,NEH1,B73/PHM49,2015,149.8988503,8299,30,B73,PHM49
2015_NEH2,2015_NEH2_B73/PHM49,2015,NEH2,B73/PHM49,2015,106.7208023,8647,31,B73,PHM49
2015_NEH3,2015_NEH3_B73/PHM49,2015,NEH3,B73/PHM49,2015,151.1211454,9011,32,B73,PHM49
2015_NEH4,2015_NEH4_B73/PHM49,2015,NEH4,B73/PHM49,2015,148.7224501,9358,33,B73,PHM49
2015_NYH2,2015_NYH2_B73/PHM49,2015,NYH2,B73/PHM49,2015,117.6440874,9733,34,B73,PHM49
2015_NYH3,2015_NYH3_B73/PHM49,2015,NYH3,B73/PHM49,2015,184.435386,10040,35,B73,PHM49
2015_OHH1,2015_OHH1_B73/PHM49,2015,OHH1,B73/PHM49,2015,174.683087,10324,36,B73,PHM49
2015_ONH1,2015_ONH1_B73/PHM49,2015,ONH1,B73/PHM49,2015,202.8338916,10677,37,B73,PHM49
2015_ONH2,2015_ONH2_B73/PHM49,2015,ONH2,B73/PHM49,2015,200.1057817,10974,38,B73,PHM49
2014_DEH1,2014_DEH1_B73/PHN82,2014,DEH1,B73/PHN82,2014,209.1762859,6,1,B73,PHN82
2014_GAH1,2014_GAH1_B73/PHN82,2014,GAH1,B73/PHN82,2014,14.59287616,245,2,B73,PHN82
2014_ILH1,2014_ILH1_B73/PHN82,2014,ILH1,B73/PHN82,2014,172.944299,1980,7,B73,PHN82
2014_INH1,2014_INH1_B73/PHN82,2014,INH1,B73/PHN82,2014,173.3957323,2215,8,B73,PHN82
2014_MNH1,2014_MNH1_B73/PHN82,2014,MNH1,B73/PHN82,2014,104.6989856,2451,9,B73,PHN82
2014_MOH1,2014_MOH1_B73/PHN82,2014,MOH1,B73/PHN82,2014,144.9735649,2687,10,B73,PHN82
2014_MOH2,2014_MOH2_B73/PHN82,2014,MOH2,B73/PHN82,2014,140.5714386,2935,11,B73,PHN82
2014_NEH1,2014_NEH1_B73/PHN82,2014,NEH1,B73/PHN82,2014,48.65874505,3178,12,B73,PHN82
2014_NEH2,2014_NEH2_B73/PHN82,2014,NEH2,B73/PHN82,2014,91.27874117,3422,13,B73,PHN82
2014_NYH2,2014_NYH2_B73/PHN82,2014,NYH2,B73/PHN82,2014,173.0940347,3886,15,B73,PHN82
2014_TXH1,2014_TXH1_B73/PHN82,2014,TXH1,B73/PHN82,2014,157.7063823,4527,18,B73,PHN82
2014_TXH2,2014_TXH2_B73/PHN82,2014,TXH2,B73/PHN82,2014,151.1618326,4769,19,B73,PHN82
2014_WIH1,2014_WIH1_B73/PHN82,2014,WIH1,B73/PHN82,2014,228.682079,5018,20,B73,PHN82
2015_DEH1,2015_DEH1_B73/PHN82,2015,DEH1,B73/PHN82,2015,218.8114593,5235,21,B73,PHN82
2015_ILH1,2015_ILH1_B73/PHN82,2015,ILH1,B73/PHN82,2015,194.9537504,5839,23,B73,PHN82
2015_INH1,2015_INH1_B73/PHN82,2015,INH1,B73/PHN82,2015,156.0864054,6157,24,B73,PHN82
2015_KSH1,2015_KSH1_B73/PHN82,2015,KSH1,B73/PHN82,2015,101.2360359,6514,25,B73,PHN82
2015_MNH1,2015_MNH1_B73/PHN82,2015,MNH1,B73/PHN82,2015,179.5485506,6875,26,B73,PHN82
2015_MOH1,2015_MOH1_B73/PHN82,2015,MOH1,B73/PHN82,2015,82.69513086,7202,27,B73,PHN82
2015_MOH2,2015_MOH2_B73/PHN82,2015,MOH2,B73/PHN82,2015,115.7430039,7582,28,B73,PHN82
2015_NEH1,2015_NEH1_B73/PHN82,2015,NEH1,B73/PHN82,2015,127.990486,8300,30,B73,PHN82
2015_NEH2,2015_NEH2_B73/PHN82,2015,NEH2,B73/PHN82,2015,158.9836447,8648,31,B73,PHN82
2015_NEH3,2015_NEH3_B73/PHN82,2015,NEH3,B73/PHN82,2015,142.7740969,9012,32,B73,PHN82
2015_NEH4,2015_NEH4_B73/PHN82,2015,NEH4,B73/PHN82,2015,142.5696563,9359,33,B73,PHN82
2015_NYH2,2015_NYH2_B73/PHN82,2015,NYH2,B73/PHN82,2015,160.8264025,9734,34,B73,PHN82
2015_NYH3,2015_NYH3_B73/PHN82,2015,NYH3,B73/PHN82,2015,187.5378721,10041,35,B73,PHN82
2015_OHH1,2015_OHH1_B73/PHN82,2015,OHH1,B73/PHN82,2015,160.3619238,10325,36,B73,PHN82
2015_ONH1,2015_ONH1_B73/PHN82,2015,ONH1,B73/PHN82,2015,225.0722738,10678,37,B73,PHN82
2015_ONH2,2015_ONH2_B73/PHN82,2015,ONH2,B73/PHN82,2015,250.8087064,10975,38,B73,PHN82
2015_DEH1,2015_DEH1_B73/PHZ51,2015,DEH1,B73/PHZ51,2015,230.5928896,5236,21,B73,PHZ51
2015_ILH1,2015_ILH1_B73/PHZ51,2015,ILH1,B73/PHZ51,2015,143.2893075,5840,23,B73,PHZ51
2015_INH1,2015_INH1_B73/PHZ51,2015,INH1,B73/PHZ51,2015,148.2691713,6158,24,B73,PHZ51
2015_KSH1,2015_KSH1_B73/PHZ51,2015,KSH1,B73/PHZ51,2015,94.1915959,6515,25,B73,PHZ51
2015_MNH1,2015_MNH1_B73/PHZ51,2015,MNH1,B73/PHZ51,2015,167.7914847,6876,26,B73,PHZ51
2015_MOH1,2015_MOH1_B73/PHZ51,2015,MOH1,B73/PHZ51,2015,71.16900996,7203,27,B73,PHZ51
2015_MOH2,2015_MOH2_B73/PHZ51,2015,MOH2,B73/PHZ51,2015,113.2297014,7583,28,B73,PHZ51
2015_NEH1,2015_NEH1_B73/PHZ51,2015,NEH1,B73/PHZ51,2015,122.8282455,8301,30,B73,PHZ51
2015_NEH2,2015_NEH2_B73/PHZ51,2015,NEH2,B73/PHZ51,2015,111.8578121,8649,31,B73,PHZ51
2015_NEH3,2015_NEH3_B73/PHZ51,2015,NEH3,B73/PHZ51,2015,105.6842854,9013,32,B73,PHZ51
2015_NEH4,2015_NEH4_B73/PHZ51,2015,NEH4,B73/PHZ51,2015,146.7638457,9360,33,B73,PHZ51
2015_NYH2,2015_NYH2_B73/PHZ51,2015,NYH2,B73/PHZ51,2015,160.7327704,9735,34,B73,PHZ51
2015_NYH3,2015_NYH3_B73/PHZ51,2015,NYH3,B73/PHZ51,2015,178.9657944,10042,35,B73,PHZ51
2015_OHH1,2015_OHH1_B73/PHZ51,2015,OHH1,B73/PHZ51,2015,180.9219002,10326,36,B73,PHZ51
2015_ONH1,2015_ONH1_B73/PHZ51,2015,ONH1,B73/PHZ51,2015,239.2368033,10679,37,B73,PHZ51
2015_ONH2,2015_ONH2_B73/PHZ51,2015,ONH2,B73/PHZ51,2015,208.7095786,10976,38,B73,PHZ51
2014_DEH1,2014_DEH1_B73/TX205,2014,DEH1,B73/TX205,2014,200.0665716,7,1,B73,TX205
2014_GAH1,2014_GAH1_B73/TX205,2014,GAH1,B73/TX205,2014,138.2299704,246,2,B73,TX205
2014_ILH1,2014_ILH1_B73/TX205,2014,ILH1,B73/TX205,2014,209.4947212,1981,7,B73,TX205
2014_INH1,2014_INH1_B73/TX205,2014,INH1,B73/TX205,2014,172.7692384,2216,8,B73,TX205
2014_MNH1,2014_MNH1_B73/TX205,2014,MNH1,B73/TX205,2014,106.9792493,2452,9,B73,TX205
2014_MOH1,2014_MOH1_B73/TX205,2014,MOH1,B73/TX205,2014,124.5244687,2688,10,B73,TX205
2014_MOH2,2014_MOH2_B73/TX205,2014,MOH2,B73/TX205,2014,201.0524712,2936,11,B73,TX205
2014_NEH1,2014_NEH1_B73/TX205,2014,NEH1,B73/TX205,2014,130.0455105,3179,12,B73,TX205
2014_NEH2,2014_NEH2_B73/TX205,2014,NEH2,B73/TX205,2014,121.0958531,3423,13,B73,TX205
2014_NYH1,2014_NYH1_B73/TX205,2014,NYH1,B73/TX205,2014,144.8150694,3652,14,B73,TX205
2014_NYH2,2014_NYH2_B73/TX205,2014,NYH2,B73/TX205,2014,178.0874281,3887,15,B73,TX205
2014_TXH1,2014_TXH1_B73/TX205,2014,TXH1,B73/TX205,2014,200.4075613,4528,18,B73,TX205
2014_TXH2,2014_TXH2_B73/TX205,2014,TXH2,B73/TX205,2014,89.30689852,4770,19,B73,TX205
2014_WIH1,2014_WIH1_B73/TX205,2014,WIH1,B73/TX205,2014,229.6876523,5019,20,B73,TX205
2015_DEH1,2015_DEH1_B73/TX205,2015,DEH1,B73/TX205,2015,201.676545,5237,21,B73,TX205
2015_ILH1,2015_ILH1_B73/TX205,2015,ILH1,B73/TX205,2015,194.585534,5841,23,B73,TX205
2015_INH1,2015_INH1_B73/TX205,2015,INH1,B73/TX205,2015,175.7364314,6159,24,B73,TX205
2015_KSH1,2015_KSH1_B73/TX205,2015,KSH1,B73/TX205,2015,112.1220775,6516,25,B73,TX205
2015_MNH1,2015_MNH1_B73/TX205,2015,MNH1,B73/TX205,2015,188.2204234,6877,26,B73,TX205
2015_MOH1,2015_MOH1_B73/TX205,2015,MOH1,B73/TX205,2015,93.3680366,7204,27,B73,TX205
2015_MOH2,2015_MOH2_B73/TX205,2015,MOH2,B73/TX205,2015,138.5570783,7584,28,B73,TX205
2015_NEH1,2015_NEH1_B73/TX205,2015,NEH1,B73/TX205,2015,140.1321149,8302,30,B73,TX205
2015_NEH2,2015_NEH2_B73/TX205,2015,NEH2,B73/TX205,2015,149.6068815,8650,31,B73,TX205
2015_NEH3,2015_NEH3_B73/TX205,2015,NEH3,B73/TX205,2015,118.2170378,9014,32,B73,TX205
2015_NEH4,2015_NEH4_B73/TX205,2015,NEH4,B73/TX205,2015,131.370508,9361,33,B73,TX205
2015_NYH2,2015_NYH2_B73/TX205,2015,NYH2,B73/TX205,2015,160.7306663,9736,34,B73,TX205
2015_NYH3,2015_NYH3_B73/TX205,2015,NYH3,B73/TX205,2015,151.7987885,10043,35,B73,TX205
2015_OHH1,2015_OHH1_B73/TX205,2015,OHH1,B73/TX205,2015,196.0821876,10327,36,B73,TX205
2015_ONH1,2015_ONH1_B73/TX205,2015,ONH1,B73/TX205,2015,226.6050925,10680,37,B73,TX205
2015_ONH2,2015_ONH2_B73/TX205,2015,ONH2,B73/TX205,2015,213.581292,10977,38,B73,TX205
2014_GAH1,2014_GAH1_B73_NC230-032-1-1-1-1/LH195,2014,GAH1,B73_NC230-032-1-1-1-1/LH195,2014,99.02237589,247,2,B73_NC230-032-1-1-1-1,LH195
2014_TXH1,2014_TXH1_B73_NC230-032-1-1-1-1/LH195,2014,TXH1,B73_NC230-032-1-1-1-1/LH195,2014,114.4397719,4529,18,B73_NC230-032-1-1-1-1,LH195
2014_TXH2,2014_TXH2_B73_NC230-032-1-1-1-1/LH195,2014,TXH2,B73_NC230-032-1-1-1-1/LH195,2014,137.6895105,4771,19,B73_NC230-032-1-1-1-1,LH195
2014_INH1,2014_INH1_B73_NC230-040-1-1-1-1/LH185,2014,INH1,B73_NC230-040-1-1-1-1/LH185,2014,164.1453999,2217,8,B73_NC230-040-1-1-1-1,LH185
2014_MOH1,2014_MOH1_B73_NC230-040-1-1-1-1/LH185,2014,MOH1,B73_NC230-040-1-1-1-1/LH185,2014,156.2831782,2689,10,B73_NC230-040-1-1-1-1,LH185
2014_NEH1,2014_NEH1_B73_NC230-040-1-1-1-1/LH185,2014,NEH1,B73_NC230-040-1-1-1-1/LH185,2014,45.5094954,3180,12,B73_NC230-040-1-1-1-1,LH185
2014_ILH1,2014_ILH1_B73_NC230-040-1-1-1-1/LH198,2014,ILH1,B73_NC230-040-1-1-1-1/LH198,2014,168.4533214,1982,7,B73_NC230-040-1-1-1-1,LH198
2014_NEH2,2014_NEH2_B73_NC230-040-1-1-1-1/LH198,2014,NEH2,B73_NC230-040-1-1-1-1/LH198,2014,74.71268539,3424,13,B73_NC230-040-1-1-1-1,LH198
2014_NYH2,2014_NYH2_B73_NC230-040-1-1-1-1/LH198,2014,NYH2,B73_NC230-040-1-1-1-1/LH198,2014,114.1715051,3888,15,B73_NC230-040-1-1-1-1,LH198
2014_WIH1,2014_WIH1_B73_NC230-040-1-1-1-1/LH198,2014,WIH1,B73_NC230-040-1-1-1-1/LH198,2014,138.9903872,5020,20,B73_NC230-040-1-1-1-1,LH198
2014_INH1,2014_INH1_B73_NC230-041-1-1-1-1/LH185,2014,INH1,B73_NC230-041-1-1-1-1/LH185,2014,176.1291605,2218,8,B73_NC230-041-1-1-1-1,LH185
2014_MOH1,2014_MOH1_B73_NC230-041-1-1-1-1/LH185,2014,MOH1,B73_NC230-041-1-1-1-1/LH185,2014,158.528847,2690,10,B73_NC230-041-1-1-1-1,LH185
2014_NEH1,2014_NEH1_B73_NC230-041-1-1-1-1/LH185,2014,NEH1,B73_NC230-041-1-1-1-1/LH185,2014,78.78500095,3181,12,B73_NC230-041-1-1-1-1,LH185
2015_MNH1,2015_MNH1_B73_NC230-041-1-1-1-1/LH185,2015,MNH1,B73_NC230-041-1-1-1-1/LH185,2015,155.2919188,6878,26,B73_NC230-041-1-1-1-1,LH185
2015_NEH1,2015_NEH1_B73_NC230-041-1-1-1-1/LH185,2015,NEH1,B73_NC230-041-1-1-1-1/LH185,2015,140.7642197,8303,30,B73_NC230-041-1-1-1-1,LH185
2015_NYH2,2015_NYH2_B73_NC230-041-1-1-1-1/LH185,2015,NYH2,B73_NC230-041-1-1-1-1/LH185,2015,138.7902291,9737,34,B73_NC230-041-1-1-1-1,LH185
2014_DEH1,2014_DEH1_B73_NC230-041-1-1-1-1/LH195,2014,DEH1,B73_NC230-041-1-1-1-1/LH195,2014,150.9091451,8,1,B73_NC230-041-1-1-1-1,LH195
2014_GAH1,2014_GAH1_B73_NC230-041-1-1-1-1/LH195,2014,GAH1,B73_NC230-041-1-1-1-1/LH195,2014,131.4790624,248,2,B73_NC230-041-1-1-1-1,LH195
2014_TXH1,2014_TXH1_B73_NC230-041-1-1-1-1/LH195,2014,TXH1,B73_NC230-041-1-1-1-1/LH195,2014,135.8166187,4530,18,B73_NC230-041-1-1-1-1,LH195
2014_TXH2,2014_TXH2_B73_NC230-041-1-1-1-1/LH195,2014,TXH2,B73_NC230-041-1-1-1-1/LH195,2014,93.64326031,4772,19,B73_NC230-041-1-1-1-1,LH195
2014_ILH1,2014_ILH1_B73_NC230-041-1-1-1-1/LH198,2014,ILH1,B73_NC230-041-1-1-1-1/LH198,2014,178.3722295,1983,7,B73_NC230-041-1-1-1-1,LH198
2014_NEH2,2014_NEH2_B73_NC230-041-1-1-1-1/LH198,2014,NEH2,B73_NC230-041-1-1-1-1/LH198,2014,63.13175362,3425,13,B73_NC230-041-1-1-1-1,LH198
2014_NYH2,2014_NYH2_B73_NC230-041-1-1-1-1/LH198,2014,NYH2,B73_NC230-041-1-1-1-1/LH198,2014,97.18248775,3889,15,B73_NC230-041-1-1-1-1,LH198
2014_WIH1,2014_WIH1_B73_NC230-041-1-1-1-1/LH198,2014,WIH1,B73_NC230-041-1-1-1-1/LH198,2014,127.9990849,5021,20,B73_NC230-041-1-1-1-1,LH198
2014_GAH1,2014_GAH1_B73_NC230-041-1-1-1-1/PB80,2014,GAH1,B73_NC230-041-1-1-1-1/PB80,2014,68.80539847,249,2,B73_NC230-041-1-1-1-1,PB80
2014_MOH2,2014_MOH2_B73_NC230-041-1-1-1-1/PB80,2014,MOH2,B73_NC230-041-1-1-1-1/PB80,2014,137.7329685,2937,11,B73_NC230-041-1-1-1-1,PB80
2014_TXH1,2014_TXH1_B73_NC230-041-1-1-1-1/PB80,2014,TXH1,B73_NC230-041-1-1-1-1/PB80,2014,151.4253557,4531,18,B73_NC230-041-1-1-1-1,PB80
2014_TXH2,2014_TXH2_B73_NC230-041-1-1-1-1/PB80,2014,TXH2,B73_NC230-041-1-1-1-1/PB80,2014,95.0107751,4773,19,B73_NC230-041-1-1-1-1,PB80
2014_INH1,2014_INH1_B73_NC230-059-1-1-1-1/LH185,2014,INH1,B73_NC230-059-1-1-1-1/LH185,2014,173.4185618,2219,8,B73_NC230-059-1-1-1-1,LH185
2014_MOH1,2014_MOH1_B73_NC230-059-1-1-1-1/LH185,2014,MOH1,B73_NC230-059-1-1-1-1/LH185,2014,155.3472497,2691,10,B73_NC230-059-1-1-1-1,LH185
2014_NEH1,2014_NEH1_B73_NC230-059-1-1-1-1/LH185,2014,NEH1,B73_NC230-059-1-1-1-1/LH185,2014,76.57964774,3182,12,B73_NC230-059-1-1-1-1,LH185
2015_DEH1,2015_DEH1_B73_NC230-059-1-1-1-1/LH185,2015,DEH1,B73_NC230-059-1-1-1-1/LH185,2015,169.3795434,5238,21,B73_NC230-059-1-1-1-1,LH185
2015_ILH1,2015_ILH1_B73_NC230-059-1-1-1-1/LH185,2015,ILH1,B73_NC230-059-1-1-1-1/LH185,2015,175.1279275,5842,23,B73_NC230-059-1-1-1-1,LH185
2015_KSH1,2015_KSH1_B73_NC230-059-1-1-1-1/LH185,2015,KSH1,B73_NC230-059-1-1-1-1/LH185,2015,66.04918475,6517,25,B73_NC230-059-1-1-1-1,LH185
2015_MNH1,2015_MNH1_B73_NC230-059-1-1-1-1/LH185,2015,MNH1,B73_NC230-059-1-1-1-1/LH185,2015,149.8054944,6879,26,B73_NC230-059-1-1-1-1,LH185
2015_MOH2,2015_MOH2_B73_NC230-059-1-1-1-1/LH185,2015,MOH2,B73_NC230-059-1-1-1-1/LH185,2015,120.2713887,7585,28,B73_NC230-059-1-1-1-1,LH185
2015_NEH2,2015_NEH2_B73_NC230-059-1-1-1-1/LH185,2015,NEH2,B73_NC230-059-1-1-1-1/LH185,2015,91.88530155,8651,31,B73_NC230-059-1-1-1-1,LH185
2015_NEH4,2015_NEH4_B73_NC230-059-1-1-1-1/LH185,2015,NEH4,B73_NC230-059-1-1-1-1/LH185,2015,144.1198985,9362,33,B73_NC230-059-1-1-1-1,LH185
2015_NYH3,2015_NYH3_B73_NC230-059-1-1-1-1/LH185,2015,NYH3,B73_NC230-059-1-1-1-1/LH185,2015,157.6849906,10044,35,B73_NC230-059-1-1-1-1,LH185
2015_OHH1,2015_OHH1_B73_NC230-059-1-1-1-1/LH185,2015,OHH1,B73_NC230-059-1-1-1-1/LH185,2015,196.0154995,10328,36,B73_NC230-059-1-1-1-1,LH185
2015_ONH1,2015_ONH1_B73_NC230-059-1-1-1-1/LH185,2015,ONH1,B73_NC230-059-1-1-1-1/LH185,2015,216.8511346,10681,37,B73_NC230-059-1-1-1-1,LH185
2014_ILH1,2014_ILH1_B73_NC230-059-1-1-1-1/LH198,2014,ILH1,B73_NC230-059-1-1-1-1/LH198,2014,134.9381596,1984,7,B73_NC230-059-1-1-1-1,LH198
2014_NEH2,2014_NEH2_B73_NC230-059-1-1-1-1/LH198,2014,NEH2,B73_NC230-059-1-1-1-1/LH198,2014,92.08460906,3426,13,B73_NC230-059-1-1-1-1,LH198
2014_NYH2,2014_NYH2_B73_NC230-059-1-1-1-1/LH198,2014,NYH2,B73_NC230-059-1-1-1-1/LH198,2014,141.2330819,3890,15,B73_NC230-059-1-1-1-1,LH198
2014_WIH1,2014_WIH1_B73_NC230-059-1-1-1-1/LH198,2014,WIH1,B73_NC230-059-1-1-1-1/LH198,2014,101.4621571,5022,20,B73_NC230-059-1-1-1-1,LH198
2014_DEH1,2014_DEH1_B73_NC230-126-1-1-1-1/LH195,2014,DEH1,B73_NC230-126-1-1-1-1/LH195,2014,173.8795681,9,1,B73_NC230-126-1-1-1-1,LH195
2014_GAH1,2014_GAH1_B73_NC230-126-1-1-1-1/LH195,2014,GAH1,B73_NC230-126-1-1-1-1/LH195,2014,112.2389337,250,2,B73_NC230-126-1-1-1-1,LH195
2014_TXH1,2014_TXH1_B73_NC230-126-1-1-1-1/LH195,2014,TXH1,B73_NC230-126-1-1-1-1/LH195,2014,145.606353,4532,18,B73_NC230-126-1-1-1-1,LH195
2014_TXH2,2014_TXH2_B73_NC230-126-1-1-1-1/LH195,2014,TXH2,B73_NC230-126-1-1-1-1/LH195,2014,93.57074213,4774,19,B73_NC230-126-1-1-1-1,LH195
2014_DEH1,2014_DEH1_B73_NC230-127-1-1-1-1/LH195,2014,DEH1,B73_NC230-127-1-1-1-1/LH195,2014,189.5956267,10,1,B73_NC230-127-1-1-1-1,LH195
2014_GAH1,2014_GAH1_B73_NC230-127-1-1-1-1/PB80,2014,GAH1,B73_NC230-127-1-1-1-1/PB80,2014,61.35855057,251,2,B73_NC230-127-1-1-1-1,PB80
2014_MOH2,2014_MOH2_B73_NC230-127-1-1-1-1/PB80,2014,MOH2,B73_NC230-127-1-1-1-1/PB80,2014,142.3459619,2938,11,B73_NC230-127-1-1-1-1,PB80
2014_TXH1,2014_TXH1_B73_NC230-127-1-1-1-1/PB80,2014,TXH1,B73_NC230-127-1-1-1-1/PB80,2014,136.4450852,4533,18,B73_NC230-127-1-1-1-1,PB80
2014_TXH2,2014_TXH2_B73_NC230-127-1-1-1-1/PB80,2014,TXH2,B73_NC230-127-1-1-1-1/PB80,2014,94.14495518,4775,19,B73_NC230-127-1-1-1-1,PB80
2014_DEH1,2014_DEH1_B73_NC230-128-1-1-1-1/LH195,2014,DEH1,B73_NC230-128-1-1-1-1/LH195,2014,184.1680764,11,1,B73_NC230-128-1-1-1-1,LH195
2014_GAH1,2014_GAH1_B73_NC230-128-1-1-1-1/LH195,2014,GAH1,B73_NC230-128-1-1-1-1/LH195,2014,126.8585493,252,2,B73_NC230-128-1-1-1-1,LH195
2014_TXH1,2014_TXH1_B73_NC230-128-1-1-1-1/LH195,2014,TXH1,B73_NC230-128-1-1-1-1/LH195,2014,133.6309037,4534,18,B73_NC230-128-1-1-1-1,LH195
2014_TXH2,2014_TXH2_B73_NC230-128-1-1-1-1/LH195,2014,TXH2,B73_NC230-128-1-1-1-1/LH195,2014,111.5557607,4776,19,B73_NC230-128-1-1-1-1,LH195
2014_GAH1,2014_GAH1_B73_NC230-128-1-1-1-1/PB80,2014,GAH1,B73_NC230-128-1-1-1-1/PB80,2014,58.2898614,253,2,B73_NC230-128-1-1-1-1,PB80
2014_MOH2,2014_MOH2_B73_NC230-128-1-1-1-1/PB80,2014,MOH2,B73_NC230-128-1-1-1-1/PB80,2014,130.0714051,2939,11,B73_NC230-128-1-1-1-1,PB80
2014_TXH1,2014_TXH1_B73_NC230-128-1-1-1-1/PB80,2014,TXH1,B73_NC230-128-1-1-1-1/PB80,2014,126.7161942,4535,18,B73_NC230-128-1-1-1-1,PB80
2014_TXH2,2014_TXH2_B73_NC230-128-1-1-1-1/PB80,2014,TXH2,B73_NC230-128-1-1-1-1/PB80,2014,132.657322,4777,19,B73_NC230-128-1-1-1-1,PB80
2014_INH1,2014_INH1_B73_NC230-129-1-1-1-1/LH185,2014,INH1,B73_NC230-129-1-1-1-1/LH185,2014,172.3962615,2220,8,B73_NC230-129-1-1-1-1,LH185
2014_MOH1,2014_MOH1_B73_NC230-129-1-1-1-1/LH185,2014,MOH1,B73_NC230-129-1-1-1-1/LH185,2014,164.4837093,2692,10,B73_NC230-129-1-1-1-1,LH185
2014_NEH1,2014_NEH1_B73_NC230-129-1-1-1-1/LH185,2014,NEH1,B73_NC230-129-1-1-1-1/LH185,2014,94.50368559,3183,12,B73_NC230-129-1-1-1-1,LH185
2015_DEH1,2015_DEH1_B73_NC230-129-1-1-1-1/LH185,2015,DEH1,B73_NC230-129-1-1-1-1/LH185,2015,184.0418487,5239,21,B73_NC230-129-1-1-1-1,LH185
2015_INH1,2015_INH1_B73_NC230-129-1-1-1-1/LH185,2015,INH1,B73_NC230-129-1-1-1-1/LH185,2015,168.3615829,6160,24,B73_NC230-129-1-1-1-1,LH185
2015_KSH1,2015_KSH1_B73_NC230-129-1-1-1-1/LH185,2015,KSH1,B73_NC230-129-1-1-1-1/LH185,2015,73.59283411,6518,25,B73_NC230-129-1-1-1-1,LH185
2015_MOH1,2015_MOH1_B73_NC230-129-1-1-1-1/LH185,2015,MOH1,B73_NC230-129-1-1-1-1/LH185,2015,114.7023864,7205,27,B73_NC230-129-1-1-1-1,LH185
